Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.113685,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.220236,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.326575,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.432934,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.539568,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.645964,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.748509,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.854983,0.0,0.0,0.0,0.0,150.0,450.0,7.0
1.96239,0.0,0.0,0.0,0.0,150.0,450.0,7.0
2.068724,0.0,0.0,0.0,0.0,150.0,450.0,7.0
2.227584,0.0,0.25,65.88,0.25,150.0,450.0,7.0
2.334193,0.2521,0.25,-0.45,0.0020999999999999908,150.0,450.0,7.0
2.440824,0.0342,0.25,73.24,0.2158,150.0,450.0,7.0
2.547241,0.2803,0.25,4.49,0.030299999999999994,150.0,450.0,7.0
2.653704,0.0543,0.25,78.76,0.19569999999999999,150.0,450.0,7.0
2.760465,0.3,0.25,8.49,0.04999999999999999,150.0,450.0,7.0
2.866618,0.077,0.25,80.99,0.173,150.0,450.0,7.0
2.97709,0.3153,0.25,11.9,0.06530000000000002,150.0,450.0,7.0
3.083671,0.0958,0.25,82.14,0.1542,150.0,450.0,7.0
3.190939,0.3221,0.25,15.51,0.0721,150.0,450.0,7.0
3.296841,0.114,0.25,81.62,0.136,150.0,450.0,7.0
3.403346,0.3223,0.25,19.63,0.07229999999999998,150.0,450.0,7.0
3.509627,0.1321,0.25,79.77,0.1179,150.0,450.0,7.0
3.61617,0.3237,0.25,22.51,0.07369999999999999,150.0,450.0,7.0
3.726731,0.1429,0.25,79.16,0.1071,150.0,450.0,7.0
3.83308,0.3241,0.25,24.73,0.0741,150.0,450.0,7.0
3.939614,0.1494,0.25,79.05,0.1006,150.0,450.0,7.0
4.046345,0.3239,0.25,26.56,0.07390000000000002,150.0,450.0,7.0
4.152729,0.1625,0.25,76.85,0.0875,150.0,450.0,7.0
4.259113,0.3188,0.25,29.3,0.06879999999999997,150.0,450.0,7.0
4.365759,0.1702,0.25,75.38,0.07980000000000001,150.0,450.0,7.0
4.476376,0.3146,0.25,31.45,0.06459999999999999,150.0,450.0,7.0
4.582712,0.1758,0.25,74.3,0.07419999999999999,150.0,450.0,7.0
4.689155,0.3188,0.25,31.15,0.06879999999999997,150.0,450.0,7.0
4.795669,0.1772,0.25,74.53,0.0728,150.0,450.0,7.0
4.902339,0.3147,0.25,32.62,0.06469999999999998,150.0,450.0,7.0
5.009382,0.18,0.25,74.0,0.07,150.0,450.0,7.0
5.116209,0.3088,0.25,34.62,0.05880000000000002,150.0,450.0,7.0
5.2258,0.1893,0.25,71.72,0.060700000000000004,150.0,450.0,7.0
5.332096,0.3081,0.25,35.51,0.058099999999999985,150.0,450.0,7.0
5.438736,0.1906,0.25,71.4,0.05940000000000001,150.0,450.0,7.0
5.545494,0.3056,0.25,36.29,0.05559999999999998,150.0,450.0,7.0
5.652066,0.1916,0.25,71.22,0.05840000000000001,150.0,450.0,7.0
5.758202,0.3048,0.25,36.75,0.054800000000000015,150.0,450.0,7.0
5.864899,0.1948,0.25,70.54,0.0552,150.0,450.0,7.0
5.975171,0.3013,0.25,37.99,0.05130000000000001,150.0,450.0,7.0
6.118617,0.1909,0.25,70.72,0.059100000000000014,150.0,450.0,7.0
6.225189,0.3032,0.25,38.58,0.053200000000000025,150.0,450.0,7.0
6.331809,0.1994,0.25,70.76,0.050600000000000006,150.0,450.0,7.0
6.438157,0.3051,0.25,38.62,0.05509999999999998,150.0,450.0,7.0
6.544576,0.2039,0.25,69.54,0.0461,150.0,450.0,7.0
6.655228,0.2993,0.25,40.0,0.04930000000000001,150.0,450.0,7.0
6.761546,0.2069,0.25,68.21,0.0431,150.0,450.0,7.0
6.868307,0.2962,0.25,40.72,0.04620000000000002,150.0,450.0,7.0
6.974727,0.2109,0.25,66.78,0.039099999999999996,150.0,450.0,7.0
7.081218,0.2934,0.25,41.35,0.043399999999999994,150.0,450.0,7.0
7.18761,0.2119,0.25,66.17,0.038099999999999995,150.0,450.0,7.0
7.294171,0.2897,0.25,42.21,0.03970000000000001,150.0,450.0,7.0
7.404518,0.2158,0.25,64.87,0.03420000000000001,150.0,450.0,7.0
7.511066,0.2857,0.25,43.25,0.03570000000000001,150.0,450.0,7.0
7.617564,0.2209,0.25,63.18,0.029099999999999987,150.0,450.0,7.0
7.724348,0.2824,0.25,44.13,0.032399999999999984,150.0,450.0,7.0
7.830563,0.2209,0.25,62.78,0.029099999999999987,150.0,450.0,7.0
7.937165,0.279,0.25,44.86,0.029000000000000026,150.0,450.0,7.0
8.043551,0.2203,0.25,62.75,0.029700000000000004,150.0,450.0,7.0
8.154242,0.2831,0.25,43.79,0.03310000000000002,150.0,450.0,7.0
8.260736,0.2165,0.25,63.88,0.0335,150.0,450.0,7.0
