Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.114224,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.220777,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.327029,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.433812,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.536094,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.6428,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.7493,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.855482,0.0,0.0,0.0,0.0,100.0,450.0,5.0
1.962299,0.0,0.0,0.0,0.0,100.0,450.0,5.0
2.068516,0.0,0.0,0.0,0.0,100.0,450.0,5.0
2.228431,0.0,0.5,99.87,0.5,100.0,450.0,5.0
2.334738,0.3778,0.5,33.28,0.12219999999999998,100.0,450.0,5.0
2.44128,0.2071,0.5,89.93,0.2929,100.0,450.0,5.0
2.547808,0.3723,0.5,63.86,0.12769999999999998,100.0,450.0,5.0
2.658203,0.3245,0.5,87.05,0.1755,100.0,450.0,5.0
2.764789,0.3939,0.5,79.74,0.10610000000000003,100.0,450.0,5.0
2.871651,0.3824,0.5,90.34,0.11759999999999998,100.0,450.0,5.0
2.977688,0.4154,0.5,89.08,0.08460000000000001,100.0,450.0,5.0
3.084262,0.4324,0.5,91.34,0.0676,100.0,450.0,5.0
3.19074,0.429,0.5,96.08,0.07100000000000001,100.0,450.0,5.0
3.297336,0.458,0.5,93.67,0.04199999999999998,100.0,450.0,5.0
3.407796,0.4464,0.5,99.33,0.05359999999999998,100.0,450.0,5.0
3.514155,0.4634,0.5,98.09,0.03660000000000002,100.0,450.0,5.0
3.620852,0.4693,0.5,99.46,0.030700000000000005,100.0,450.0,5.0
3.72738,0.4633,0.5,102.41,0.03670000000000001,100.0,450.0,5.0
3.833811,0.4863,0.5,99.41,0.01369999999999999,100.0,450.0,5.0
3.944295,0.4725,0.5,103.84,0.027500000000000024,100.0,450.0,5.0
4.051022,0.491,0.5,100.94,0.009000000000000008,100.0,450.0,5.0
4.1615,0.4762,0.5,105.11,0.023799999999999988,100.0,450.0,5.0
4.267842,0.4971,0.5,101.51,0.0029000000000000137,100.0,450.0,5.0
4.374523,0.4838,0.5,105.22,0.016199999999999992,100.0,450.0,5.0
4.484985,0.5013,0.5,101.98,0.0012999999999999678,100.0,450.0,5.0
4.591624,0.4866,0.5,105.6,0.013400000000000023,100.0,450.0,5.0
4.702137,0.5039,0.5,102.19,0.0039000000000000146,100.0,450.0,5.0
4.808481,0.487,0.5,106.11,0.013000000000000012,100.0,450.0,5.0
4.915225,0.5075,0.5,101.96,0.007499999999999951,100.0,450.0,5.0
5.025597,0.4883,0.5,106.28,0.011699999999999988,100.0,450.0,5.0
5.132317,0.5078,0.5,102.18,0.007800000000000029,100.0,450.0,5.0
5.238887,0.4907,0.5,106.03,0.009299999999999975,100.0,450.0,5.0
5.349421,0.5046,0.5,102.98,0.0046000000000000485,100.0,450.0,5.0
5.455736,0.4966,0.5,104.96,0.003400000000000014,100.0,450.0,5.0
5.56619,0.4971,0.5,104.65,0.0029000000000000137,100.0,450.0,5.0
5.672732,0.4992,0.5,104.42,0.0008000000000000229,100.0,450.0,5.0
5.779298,0.4958,0.5,105.21,0.0041999999999999815,100.0,450.0,5.0
5.889798,0.5052,0.5,103.42,0.005199999999999982,100.0,450.0,5.0
5.99644,0.4938,0.5,105.84,0.006199999999999983,100.0,450.0,5.0
6.144003,0.5016,0.5,104.16,0.0016000000000000458,100.0,450.0,5.0
6.250281,0.4942,0.5,105.78,0.005800000000000027,100.0,450.0,5.0
6.360765,0.5082,0.5,103.01,0.008199999999999985,100.0,450.0,5.0
6.467284,0.4872,0.5,107.35,0.012799999999999978,100.0,450.0,5.0
6.573996,0.5116,0.5,102.26,0.011600000000000055,100.0,450.0,5.0
6.68444,0.4928,0.5,106.48,0.007199999999999984,100.0,450.0,5.0
6.790922,0.5027,0.5,104.04,0.0027000000000000357,100.0,450.0,5.0
6.902043,0.4982,0.5,105.23,0.0018000000000000238,100.0,450.0,5.0
7.008064,0.5061,0.5,103.57,0.006099999999999994,100.0,450.0,5.0
7.114609,0.493,0.5,106.2,0.007000000000000006,100.0,450.0,5.0
7.225005,0.512,0.5,102.23,0.01200000000000001,100.0,450.0,5.0
7.332949,0.4869,0.5,107.42,0.0131,100.0,450.0,5.0
7.442164,0.5051,0.5,103.36,0.005099999999999993,100.0,450.0,5.0
7.548943,0.5018,0.5,104.6,0.0018000000000000238,100.0,450.0,5.0
7.655055,0.4913,0.5,106.41,0.008699999999999986,100.0,450.0,5.0
7.765655,0.5073,0.5,103.22,0.007299999999999973,100.0,450.0,5.0
