Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.114507,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.220938,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.327399,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.433982,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.536426,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.642868,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.749278,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.855953,0.0,0.0,0.0,0.0,120.0,400.0,8.0
1.962508,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.068806,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.175653,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.281697,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.388325,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.491093,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.597737,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.703652,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.810461,0.0,0.0,0.0,0.0,120.0,400.0,8.0
2.916868,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.023763,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.129606,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.236037,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.342522,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.445209,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.551576,0.0,0.0,0.0,0.0,120.0,400.0,8.0
3.711227,0.0,0.25,58.5,0.25,120.0,400.0,8.0
3.822216,0.1726,0.25,15.7,0.0774,120.0,400.0,8.0
3.928274,0.0754,0.25,55.0,0.1746,120.0,400.0,8.0
4.034807,0.1671,0.25,33.43,0.0829,120.0,400.0,8.0
4.141899,0.1302,0.25,52.6,0.11979999999999999,120.0,400.0,8.0
4.247782,0.1706,0.25,45.42,0.0794,120.0,400.0,8.0
4.354279,0.1641,0.25,53.34,0.0859,120.0,400.0,8.0
4.460956,0.175,0.25,53.96,0.07500000000000001,120.0,400.0,8.0
4.571215,0.1747,0.25,58.05,0.0753,120.0,400.0,8.0
4.677998,0.1689,0.25,62.62,0.0811,120.0,400.0,8.0
4.784446,0.1666,0.25,66.21,0.0834,120.0,400.0,8.0
4.891205,0.1765,0.25,67.26,0.07350000000000001,120.0,400.0,8.0
4.997512,0.1816,0.25,69.92,0.06839999999999999,120.0,400.0,8.0
5.103786,0.1851,0.25,72.45,0.06490000000000001,120.0,400.0,8.0
5.210472,0.1945,0.25,73.2,0.055499999999999994,120.0,400.0,8.0
5.320751,0.1911,0.25,77.12,0.05890000000000001,120.0,400.0,8.0
5.42729,0.1987,0.25,77.57,0.05130000000000001,120.0,400.0,8.0
5.533901,0.19,0.25,82.42,0.06,120.0,400.0,8.0
5.640368,0.1933,0.25,83.54,0.0567,120.0,400.0,8.0
5.746974,0.1968,0.25,85.4,0.0532,120.0,400.0,8.0
5.853763,0.1998,0.25,87.22,0.050199999999999995,120.0,400.0,8.0
5.960043,0.2045,0.25,88.47,0.04550000000000001,120.0,400.0,8.0
6.066576,0.2062,0.25,90.37,0.043800000000000006,120.0,400.0,8.0
6.213883,0.2069,0.25,92.87,0.0431,120.0,400.0,8.0
6.320141,0.2103,0.25,93.95,0.03970000000000001,120.0,400.0,8.0
6.426822,0.2152,0.25,94.75,0.0348,120.0,400.0,8.0
6.533217,0.2196,0.25,95.55,0.03040000000000001,120.0,400.0,8.0
6.639774,0.2205,0.25,96.98,0.0295,120.0,400.0,8.0
6.746465,0.2245,0.25,97.35,0.025499999999999995,120.0,400.0,8.0
6.85737,0.2207,0.25,99.66,0.029299999999999993,120.0,400.0,8.0
6.963281,0.2274,0.25,99.01,0.02260000000000001,120.0,400.0,8.0
7.069643,0.2324,0.25,99.31,0.017600000000000005,120.0,400.0,8.0
