Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.115249,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.221643,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.328277,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.430789,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.537387,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.643886,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.750083,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.85671,0.0,0.0,0.0,0.0,170.0,325.0,0.0
1.963033,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.069354,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.175887,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.278321,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.384949,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.491372,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.598033,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.704419,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.810759,0.0,0.0,0.0,0.0,170.0,325.0,0.0
2.917414,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.023795,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.130184,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.232712,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.33948,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.445748,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.552267,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.658583,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.765131,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.871669,0.0,0.0,0.0,0.0,170.0,325.0,0.0
3.978109,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.084657,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.186982,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.293441,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.400081,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.506577,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.613035,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.719773,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.825902,0.0,0.0,0.0,0.0,170.0,325.0,0.0
4.932338,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.03895,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.141463,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.248107,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.354355,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.461503,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.567249,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.673783,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.780291,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.886846,0.0,0.0,0.0,0.0,170.0,325.0,0.0
5.993213,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.095765,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.202125,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.308619,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.41507,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.521512,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.628019,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.734607,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.841251,0.0,0.0,0.0,0.0,170.0,325.0,0.0
6.943574,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.050063,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.156691,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.262981,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.36937,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.475834,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.582565,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.688877,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.795374,0.0,0.0,0.0,0.0,170.0,325.0,0.0
7.898595,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.004502,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.110936,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.218206,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.323906,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.430153,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.536843,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.643252,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.749718,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.852376,0.0,0.0,0.0,0.0,170.0,325.0,0.0
8.958986,0.0,0.0,0.0,0.0,170.0,325.0,0.0
9.065252,0.0,0.0,0.0,0.0,170.0,325.0,0.0
9.171802,0.0,0.0,0.0,0.0,170.0,325.0,0.0
9.278179,0.0,0.0,0.0,0.0,170.0,325.0,0.0
9.384554,0.0,0.0,0.0,0.0,170.0,325.0,0.0
