Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.512238,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.012099,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.512548,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.01094,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.510747,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.011063,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.510068,0.0,0.0,0.0,0.0,170.0,40.0,6.0
5.010842,0.0,0.0,0.0,0.0,170.0,40.0,6.0
5.510482,0.0,0.0,0.0,0.0,170.0,40.0,6.0
6.010614,0.0,0.0,0.0,0.0,170.0,40.0,6.0
6.509217,0.0,0.0,0.0,0.0,170.0,40.0,6.0
7.010193,0.0,0.0,0.0,0.0,170.0,40.0,6.0
7.509358,0.0,0.0,0.0,0.0,170.0,40.0,6.0
8.007622,0.0,0.0,0.0,0.0,170.0,40.0,6.0
8.512238,0.0,0.0,0.0,0.0,170.0,40.0,6.0
9.008571,0.0,0.0,0.0,0.0,170.0,40.0,6.0
9.507374,0.0,0.0,0.0,0.0,170.0,40.0,6.0
10.010709,0.0,0.0,0.0,0.0,170.0,40.0,6.0
10.510661,0.0,0.0,0.0,0.0,170.0,40.0,6.0
11.063411,0.0,0.25,50.5,0.25,170.0,40.0,6.0
11.511155,0.2087,0.25,10.35,0.0413,170.0,40.0,6.0
12.010184,0.0364,0.25,48.47,0.2136,170.0,40.0,6.0
12.510376,0.1999,0.25,17.65,0.050100000000000006,170.0,40.0,6.0
13.009163,0.0699,0.25,46.88,0.18009999999999998,170.0,40.0,6.0
13.508417,0.1924,0.25,24.18,0.05760000000000001,170.0,40.0,6.0
14.009623,0.1016,0.25,45.14,0.1484,170.0,40.0,6.0
14.5088,0.1884,0.25,29.48,0.06159999999999999,170.0,40.0,6.0
15.007863,0.1231,0.25,44.96,0.1269,170.0,40.0,6.0
15.507941,0.1852,0.25,34.16,0.0648,170.0,40.0,6.0
16.00632,0.144,0.25,44.52,0.10600000000000001,170.0,40.0,6.0
16.506961,0.1868,0.25,37.51,0.0632,170.0,40.0,6.0
17.005749,0.1567,0.25,45.37,0.0933,170.0,40.0,6.0
17.506531,0.1929,0.25,39.56,0.05710000000000001,170.0,40.0,6.0
18.006015,0.1663,0.25,46.51,0.0837,170.0,40.0,6.0
18.505892,0.196,0.25,41.87,0.05399999999999999,170.0,40.0,6.0
19.004972,0.1773,0.25,47.08,0.07269999999999999,170.0,40.0,6.0
19.505614,0.2004,0.25,43.63,0.049600000000000005,170.0,40.0,6.0
20.005123,0.1839,0.25,48.23,0.06609999999999999,170.0,40.0,6.0
20.50401,0.2062,0.25,44.86,0.043800000000000006,170.0,40.0,6.0
21.003393,0.1881,0.25,49.67,0.06190000000000001,170.0,40.0,6.0
21.503852,0.209,0.25,46.46,0.04100000000000001,170.0,40.0,6.0
22.00281,0.198,0.25,49.75,0.05199999999999999,170.0,40.0,6.0
22.503169,0.2105,0.25,48.14,0.03950000000000001,170.0,40.0,6.0
23.002355,0.2055,0.25,50.08,0.04450000000000001,170.0,40.0,6.0
23.503036,0.2142,0.25,49.16,0.0358,170.0,40.0,6.0
24.002101,0.2113,0.25,50.57,0.03870000000000001,170.0,40.0,6.0
24.502105,0.2152,0.25,50.51,0.0348,170.0,40.0,6.0
25.002372,0.2143,0.25,51.43,0.03570000000000001,170.0,40.0,6.0
25.501374,0.2186,0.25,51.27,0.03140000000000001,170.0,40.0,6.0
26.001912,0.22,0.25,51.67,0.03,170.0,40.0,6.0
26.500845,0.219,0.25,52.49,0.031,170.0,40.0,6.0
26.999736,0.2228,0.25,52.33,0.027200000000000002,170.0,40.0,6.0
27.500071,0.2232,0.25,52.84,0.02679999999999999,170.0,40.0,6.0
28.006868,0.2244,0.25,53.14,0.02560000000000001,170.0,40.0,6.0
28.506877,0.2286,0.25,52.81,0.021400000000000002,170.0,40.0,6.0
29.000055,0.2235,0.25,54.33,0.026499999999999996,170.0,40.0,6.0
29.498832,0.2335,0.25,52.78,0.016499999999999987,170.0,40.0,6.0
29.999568,0.2231,0.25,55.32,0.026900000000000007,170.0,40.0,6.0
30.499039,0.2325,0.25,53.84,0.017499999999999988,170.0,40.0,6.0
30.998876,0.2282,0.25,55.16,0.021800000000000014,170.0,40.0,6.0
31.498451,0.2341,0.25,54.36,0.015899999999999997,170.0,40.0,6.0
31.997843,0.233,0.25,54.98,0.016999999999999987,170.0,40.0,6.0
32.496878,0.2324,0.25,55.42,0.017600000000000005,170.0,40.0,6.0
32.996398,0.2347,0.25,55.31,0.015300000000000008,170.0,40.0,6.0
33.496471,0.2331,0.25,55.97,0.0169,170.0,40.0,6.0
33.995822,0.2326,0.25,56.38,0.0174,170.0,40.0,6.0
34.495348,0.2387,0.25,55.49,0.011300000000000004,170.0,40.0,6.0
34.998629,0.2336,0.25,56.81,0.016399999999999998,170.0,40.0,6.0
35.495769,0.2391,0.25,55.98,0.010899999999999993,170.0,40.0,6.0
35.995321,0.2345,0.25,57.19,0.015500000000000014,170.0,40.0,6.0
36.495752,0.2443,0.25,55.45,0.005700000000000011,170.0,40.0,6.0
36.998969,0.2337,0.25,57.84,0.01630000000000001,170.0,40.0,6.0
37.494413,0.244,0.25,55.95,0.006000000000000005,170.0,40.0,6.0
37.994264,0.2336,0.25,58.31,0.016399999999999998,170.0,40.0,6.0
38.497081,0.2481,0.25,55.57,0.0019000000000000128,170.0,40.0,6.0
38.996858,0.2334,0.25,58.75,0.016600000000000004,170.0,40.0,6.0
39.496798,0.2481,0.25,55.93,0.0019000000000000128,170.0,40.0,6.0
39.991566,0.2333,0.25,59.14,0.016699999999999993,170.0,40.0,6.0
40.495777,0.2523,0.25,55.46,0.0023000000000000242,170.0,40.0,6.0
40.99643,0.2342,0.25,59.29,0.01580000000000001,170.0,40.0,6.0
41.496022,0.252,0.25,55.81,0.0020000000000000018,170.0,40.0,6.0
41.995934,0.2345,0.25,59.5,0.015500000000000014,170.0,40.0,6.0
42.494616,0.2518,0.25,56.13,0.0018000000000000238,170.0,40.0,6.0
42.994273,0.24,0.25,58.68,0.010000000000000009,170.0,40.0,6.0
43.497175,0.2475,0.25,57.21,0.0025000000000000022,170.0,40.0,6.0
43.993326,0.244,0.25,58.05,0.006000000000000005,170.0,40.0,6.0
44.496347,0.2477,0.25,57.4,0.0022999999999999965,170.0,40.0,6.0
44.992508,0.2436,0.25,58.31,0.006399999999999989,170.0,40.0,6.0
45.493591,0.2483,0.25,57.44,0.001700000000000007,170.0,40.0,6.0
45.992402,0.2437,0.25,58.46,0.0063,170.0,40.0,6.0
46.492875,0.2481,0.25,57.64,0.0019000000000000128,170.0,40.0,6.0
46.991009,0.2437,0.25,58.62,0.0063,170.0,40.0,6.0
47.491547,0.248,0.25,57.83,0.0020000000000000018,170.0,40.0,6.0
47.990689,0.2431,0.25,58.91,0.0068999999999999895,170.0,40.0,6.0
48.490245,0.2472,0.25,58.15,0.002799999999999997,170.0,40.0,6.0
48.989734,0.2476,0.25,58.18,0.0024000000000000132,170.0,40.0,6.0
49.489432,0.2485,0.25,58.06,0.0015000000000000013,170.0,40.0,6.0
49.989172,0.2477,0.25,58.26,0.0022999999999999965,170.0,40.0,6.0
50.488811,0.248,0.25,58.23,0.0020000000000000018,170.0,40.0,6.0
50.988877,0.248,0.25,58.28,0.0020000000000000018,170.0,40.0,6.0
51.488253,0.2474,0.25,58.43,0.002599999999999991,170.0,40.0,6.0
51.987794,0.2471,0.25,58.54,0.0029000000000000137,170.0,40.0,6.0
52.487581,0.2472,0.25,58.57,0.002799999999999997,170.0,40.0,6.0
52.987318,0.2479,0.25,58.49,0.0020999999999999908,170.0,40.0,6.0
53.487982,0.2479,0.25,58.55,0.0020999999999999908,170.0,40.0,6.0
53.987407,0.2476,0.25,58.64,0.0024000000000000132,170.0,40.0,6.0
54.487041,0.2483,0.25,58.55,0.001700000000000007,170.0,40.0,6.0
54.986644,0.2469,0.25,58.86,0.0030999999999999917,170.0,40.0,6.0
55.485758,0.2471,0.25,58.87,0.0029000000000000137,170.0,40.0,6.0
55.985692,0.2466,0.25,59.04,0.0033999999999999864,170.0,40.0,6.0
