Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.112789,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.21511,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.321616,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.423983,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.526594,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.632967,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.735346,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.837874,0.0,0.0,0.0,0.0,170.0,0.0,0.0
1.944125,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.046551,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.15299,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.25544,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.357866,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.464304,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.566735,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.669141,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.775693,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.878286,0.0,0.0,0.0,0.0,170.0,0.0,0.0
2.984455,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.087075,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.18952,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.295822,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.39824,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.500849,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.607099,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.709435,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.816105,0.0,0.0,0.0,0.0,170.0,0.0,0.0
3.918399,0.0,0.0,0.0,0.0,170.0,0.0,0.0
4.020974,0.0,0.0,0.0,0.0,170.0,0.0,0.0
