Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.116621,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.222879,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.329327,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.435895,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.542489,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.648805,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.759304,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.865877,0.0,0.0,0.0,0.0,170.0,375.0,10.0
1.972309,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.078884,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.185389,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.29198,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.398448,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.508794,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.615405,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.721961,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.828311,0.0,0.0,0.0,0.0,170.0,375.0,10.0
2.934839,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.041318,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.147892,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.258335,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.36482,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.471377,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.577904,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.684632,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.790896,0.0,0.0,0.0,0.0,170.0,375.0,10.0
3.897427,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.003948,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.114336,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.220912,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.327479,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.434083,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.540424,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.646974,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.753813,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.863931,0.0,0.0,0.0,0.0,170.0,375.0,10.0
4.970487,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.076977,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.183577,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.289942,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.396584,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.503135,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.613476,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.71998,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.826448,0.0,0.0,0.0,0.0,170.0,375.0,10.0
5.933095,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.03965,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.146177,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.252642,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.36296,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.469497,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.576168,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.682678,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.789022,0.0,0.0,0.0,0.0,170.0,375.0,10.0
6.895722,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.002065,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.112656,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.218988,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.325446,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.432116,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.538557,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.645082,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.751598,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.862063,0.0,0.0,0.0,0.0,170.0,375.0,10.0
7.968508,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.075126,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.181601,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.288021,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.394525,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.501314,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.61157,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.718003,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.82456,0.0,0.0,0.0,0.0,170.0,375.0,10.0
8.931137,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.037583,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.144155,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.250622,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.36109,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.467535,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.574289,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.68058,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.787154,0.0,0.0,0.0,0.0,170.0,375.0,10.0
9.893769,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.000132,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.106633,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.217084,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.323599,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.430127,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.536684,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.64314,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.74972,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.856166,0.0,0.0,0.0,0.0,170.0,375.0,10.0
10.966599,0.0,0.0,0.0,0.0,170.0,375.0,10.0
11.073147,0.0,0.0,0.0,0.0,170.0,375.0,10.0
11.232998,0.0,0.25,73.12,0.25,170.0,375.0,10.0
11.339512,0.2334,0.25,-3.22,0.016600000000000004,170.0,375.0,10.0
11.44993,0.0361,0.25,78.98,0.2139,170.0,375.0,10.0
11.55662,0.2348,0.25,9.3,0.015199999999999991,170.0,375.0,10.0
11.663355,0.0617,0.25,80.88,0.1883,170.0,375.0,10.0
11.773701,0.2229,0.25,23.44,0.027100000000000013,170.0,375.0,10.0
11.880044,0.1091,0.25,73.97,0.1409,170.0,375.0,10.0
11.99058,0.2143,0.25,37.25,0.03570000000000001,170.0,375.0,10.0
12.097209,0.1492,0.25,68.15,0.1008,170.0,375.0,10.0
12.203568,0.213,0.25,46.84,0.037000000000000005,170.0,375.0,10.0
12.314204,0.167,0.25,68.26,0.08299999999999999,170.0,375.0,10.0
12.420699,0.2128,0.25,53.5,0.03720000000000001,170.0,375.0,10.0
12.531236,0.1832,0.25,68.23,0.0668,170.0,375.0,10.0
12.637734,0.211,0.25,59.77,0.03900000000000001,170.0,375.0,10.0
12.744259,0.1997,0.25,67.33,0.05030000000000001,170.0,375.0,10.0
12.854748,0.2122,0.25,64.58,0.0378,170.0,375.0,10.0
12.961285,0.2109,0.25,67.64,0.039099999999999996,170.0,375.0,10.0
13.071953,0.2141,0.25,68.15,0.03589999999999999,170.0,375.0,10.0
13.178478,0.2137,0.25,70.0,0.0363,170.0,375.0,10.0
13.285071,0.2123,0.25,71.89,0.03770000000000001,170.0,375.0,10.0
13.395365,0.218,0.25,71.53,0.032,170.0,375.0,10.0
13.501895,0.2146,0.25,74.4,0.03539999999999999,170.0,375.0,10.0
13.608493,0.2249,0.25,72.37,0.02510000000000001,170.0,375.0,10.0
13.719398,0.2149,0.25,77.4,0.03509999999999999,170.0,375.0,10.0
13.82564,0.2244,0.25,75.01,0.02560000000000001,170.0,375.0,10.0
13.936092,0.2179,0.25,78.9,0.03209999999999999,170.0,375.0,10.0
14.042828,0.2258,0.25,77.23,0.0242,170.0,375.0,10.0
14.149142,0.2247,0.25,79.25,0.02529999999999999,170.0,375.0,10.0
14.259704,0.2321,0.25,77.93,0.0179,170.0,375.0,10.0
14.366268,0.2237,0.25,81.9,0.02629999999999999,170.0,375.0,10.0
14.476708,0.2265,0.25,81.33,0.023499999999999993,170.0,375.0,10.0
