Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.513178,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.013173,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.512713,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.011818,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.511691,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.011402,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.511141,0.0,0.0,0.0,0.0,170.0,40.0,6.0
5.011226,0.0,0.0,0.0,0.0,170.0,40.0,6.0
5.51051,0.0,0.0,0.0,0.0,170.0,40.0,6.0
6.010053,0.0,0.0,0.0,0.0,170.0,40.0,6.0
6.509972,0.0,0.0,0.0,0.0,170.0,40.0,6.0
7.009237,0.0,0.0,0.0,0.0,170.0,40.0,6.0
7.509664,0.0,0.0,0.0,0.0,170.0,40.0,6.0
8.008933,0.0,0.0,0.0,0.0,170.0,40.0,6.0
8.508297,0.0,0.0,0.0,0.0,170.0,40.0,6.0
9.008253,0.0,0.0,0.0,0.0,170.0,40.0,6.0
9.508284,0.0,0.0,0.0,0.0,170.0,40.0,6.0
10.008184,0.0,0.0,0.0,0.0,170.0,40.0,6.0
10.507005,0.0,0.0,0.0,0.0,170.0,40.0,6.0
11.060003,0.0,0.25,50.5,0.25,170.0,40.0,6.0
11.507224,0.2088,0.25,10.32,0.04119999999999999,170.0,40.0,6.0
12.006183,0.0329,0.25,49.18,0.21710000000000002,170.0,40.0,6.0
12.50583,0.2038,0.25,16.9,0.04619999999999999,170.0,40.0,6.0
13.005399,0.0635,0.25,48.21,0.1865,170.0,40.0,6.0
13.50977,0.2012,0.25,22.44,0.04880000000000001,170.0,40.0,6.0
14.004926,0.0902,0.25,47.5,0.1598,170.0,40.0,6.0
14.504729,0.1979,0.25,27.6,0.05210000000000001,170.0,40.0,6.0
15.004291,0.1135,0.25,46.98,0.1365,170.0,40.0,6.0
15.507888,0.195,0.25,32.23,0.05499999999999999,170.0,40.0,6.0
16.007597,0.1355,0.25,46.34,0.11449999999999999,170.0,40.0,6.0
16.503604,0.1956,0.25,35.76,0.054400000000000004,170.0,40.0,6.0
17.003291,0.1492,0.25,46.95,0.1008,170.0,40.0,6.0
17.506858,0.1956,0.25,39.03,0.054400000000000004,170.0,40.0,6.0
18.007138,0.1681,0.25,46.25,0.0819,170.0,40.0,6.0
18.502801,0.1943,0.25,42.26,0.0557,170.0,40.0,6.0
19.005727,0.1795,0.25,46.67,0.07050000000000001,170.0,40.0,6.0
19.505494,0.1966,0.25,44.45,0.0534,170.0,40.0,6.0
20.004948,0.1881,0.25,47.45,0.06190000000000001,170.0,40.0,6.0
20.500665,0.2011,0.25,45.95,0.0489,170.0,40.0,6.0
21.005287,0.1942,0.25,48.49,0.05579999999999999,170.0,40.0,6.0
21.50404,0.2057,0.25,47.18,0.044300000000000006,170.0,40.0,6.0
22.003783,0.2015,0.25,49.07,0.04849999999999999,170.0,40.0,6.0
22.50357,0.211,0.25,48.06,0.03900000000000001,170.0,40.0,6.0
23.003246,0.2066,0.25,49.84,0.043399999999999994,170.0,40.0,6.0
23.502905,0.2092,0.25,50.13,0.0408,170.0,40.0,6.0
24.002422,0.2139,0.25,50.03,0.03609999999999999,170.0,40.0,6.0
24.502139,0.2154,0.25,50.52,0.03459999999999999,170.0,40.0,6.0
25.001828,0.2143,0.25,51.45,0.03570000000000001,170.0,40.0,6.0
25.501757,0.2184,0.25,51.32,0.03159999999999999,170.0,40.0,6.0
26.00141,0.2191,0.25,51.85,0.03090000000000001,170.0,40.0,6.0
26.501014,0.2195,0.25,52.4,0.0305,170.0,40.0,6.0
27.000707,0.2234,0.25,52.23,0.026600000000000013,170.0,40.0,6.0
27.500465,0.2234,0.25,52.81,0.026600000000000013,170.0,40.0,6.0
28.000007,0.2228,0.25,53.46,0.027200000000000002,170.0,40.0,6.0
28.500537,0.227,0.25,53.14,0.022999999999999993,170.0,40.0,6.0
29.00022,0.2281,0.25,53.44,0.021900000000000003,170.0,40.0,6.0
29.499142,0.2284,0.25,53.82,0.021600000000000008,170.0,40.0,6.0
29.998777,0.2274,0.25,54.45,0.02260000000000001,170.0,40.0,6.0
30.499278,0.233,0.25,53.78,0.016999999999999987,170.0,40.0,6.0
30.998303,0.2279,0.25,55.21,0.02210000000000001,170.0,40.0,6.0
31.498147,0.2331,0.25,54.53,0.0169,170.0,40.0,6.0
31.998424,0.2325,0.25,55.06,0.017499999999999988,170.0,40.0,6.0
32.49722,0.2327,0.25,55.36,0.01730000000000001,170.0,40.0,6.0
32.997457,0.2326,0.25,55.74,0.0174,170.0,40.0,6.0
33.497299,0.233,0.25,56.0,0.016999999999999987,170.0,40.0,6.0
33.996455,0.2326,0.25,56.43,0.0174,170.0,40.0,6.0
34.49597,0.2397,0.25,55.33,0.010300000000000004,170.0,40.0,6.0
34.996759,0.2336,0.25,56.86,0.016399999999999998,170.0,40.0,6.0
35.495419,0.2393,0.25,55.95,0.010699999999999987,170.0,40.0,6.0
35.997066,0.2334,0.25,57.44,0.016600000000000004,170.0,40.0,6.0
