Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.109929,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.216552,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.323104,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.429372,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.535922,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.642761,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.748861,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.85533,0.0,0.0,0.0,0.0,123.0,450.0,7.0
1.961858,0.0,0.0,0.0,0.0,123.0,450.0,7.0
2.064323,0.0,0.0,0.0,0.0,123.0,450.0,7.0
2.228006,0.0,0.25,59.13,0.25,123.0,450.0,7.0
2.330527,0.2308,0.25,4.66,0.019199999999999995,123.0,450.0,7.0
2.441061,0.0461,0.25,64.24,0.2039,123.0,450.0,7.0
2.547484,0.2474,0.25,14.25,0.002599999999999991,123.0,450.0,7.0
2.654024,0.0923,0.25,64.24,0.1577,123.0,450.0,7.0
2.760584,0.2558,0.25,23.0,0.005800000000000027,123.0,450.0,7.0
2.867095,0.1292,0.25,63.37,0.12079999999999999,123.0,450.0,7.0
2.973534,0.2607,0.25,29.86,0.010699999999999987,123.0,450.0,7.0
3.079968,0.162,0.25,61.24,0.088,123.0,450.0,7.0
3.190737,0.2582,0.25,36.26,0.008199999999999985,123.0,450.0,7.0
3.297085,0.1884,0.25,58.64,0.06159999999999999,123.0,450.0,7.0
3.403895,0.2509,0.25,42.24,0.0009000000000000119,123.0,450.0,7.0
3.51007,0.2091,0.25,56.15,0.04089999999999999,123.0,450.0,7.0
3.616502,0.2542,0.25,44.69,0.0041999999999999815,123.0,450.0,7.0
3.722985,0.2173,0.25,56.18,0.03270000000000001,123.0,450.0,7.0
3.829729,0.254,0.25,46.67,0.0040000000000000036,123.0,450.0,7.0
3.940084,0.2198,0.25,56.95,0.030200000000000005,123.0,450.0,7.0
4.046625,0.2531,0.25,48.32,0.0030999999999999917,123.0,450.0,7.0
4.153184,0.2352,0.25,54.57,0.014800000000000008,123.0,450.0,7.0
4.259821,0.253,0.25,49.91,0.0030000000000000027,123.0,450.0,7.0
4.366809,0.2347,0.25,55.25,0.015300000000000008,123.0,450.0,7.0
4.472545,0.2563,0.25,49.69,0.006299999999999972,123.0,450.0,7.0
4.579099,0.2305,0.25,56.9,0.01949999999999999,123.0,450.0,7.0
4.689567,0.2604,0.25,49.09,0.01040000000000002,123.0,450.0,7.0
4.796062,0.2346,0.25,56.64,0.015399999999999997,123.0,450.0,7.0
4.902527,0.2599,0.25,49.74,0.00990000000000002,123.0,450.0,7.0
5.009135,0.2358,0.25,56.62,0.01419999999999999,123.0,450.0,7.0
5.115676,0.2573,0.25,50.63,0.007299999999999973,123.0,450.0,7.0
5.22239,0.2376,0.25,56.35,0.012399999999999994,123.0,450.0,7.0
5.329069,0.2583,0.25,50.76,0.008299999999999974,123.0,450.0,7.0
5.439118,0.2406,0.25,55.89,0.009399999999999992,123.0,450.0,7.0
5.545666,0.2581,0.25,51.07,0.008099999999999996,123.0,450.0,7.0
5.652125,0.2399,0.25,56.12,0.010099999999999998,123.0,450.0,7.0
5.758586,0.2594,0.25,50.81,0.00940000000000002,123.0,450.0,7.0
5.865702,0.2373,0.25,56.87,0.012699999999999989,123.0,450.0,7.0
5.972526,0.2595,0.25,50.8,0.009500000000000008,123.0,450.0,7.0
6.115316,0.2385,0.25,56.58,0.01150000000000001,123.0,450.0,7.0
6.226506,0.2603,0.25,50.97,0.010299999999999976,123.0,450.0,7.0
6.332103,0.2359,0.25,57.68,0.014100000000000001,123.0,450.0,7.0
6.438771,0.2626,0.25,50.46,0.0126,123.0,450.0,7.0
6.545061,0.2406,0.25,56.79,0.009399999999999992,123.0,450.0,7.0
6.651824,0.259,0.25,51.46,0.009000000000000008,123.0,450.0,7.0
6.758466,0.2433,0.25,55.94,0.0067000000000000115,123.0,450.0,7.0
6.864725,0.2539,0.25,52.74,0.0039000000000000146,123.0,450.0,7.0
6.975088,0.2445,0.25,55.46,0.005500000000000005,123.0,450.0,7.0
7.081655,0.2605,0.25,51.33,0.01050000000000001,123.0,450.0,7.0
7.188231,0.2423,0.25,56.18,0.007700000000000012,123.0,450.0,7.0
7.295412,0.2603,0.25,51.1,0.010299999999999976,123.0,450.0,7.0
7.401189,0.2422,0.25,56.06,0.007800000000000001,123.0,450.0,7.0
7.507776,0.2581,0.25,51.5,0.008099999999999996,123.0,450.0,7.0
7.614353,0.2448,0.25,55.29,0.00520000000000001,123.0,450.0,7.0
7.724631,0.2577,0.25,51.63,0.007699999999999985,123.0,450.0,7.0
7.831133,0.2416,0.25,55.9,0.00839999999999999,123.0,450.0,7.0
7.937636,0.2566,0.25,51.7,0.006599999999999995,123.0,450.0,7.0
8.04435,0.2368,0.25,57.05,0.01319999999999999,123.0,450.0,7.0
8.150716,0.2669,0.25,49.27,0.016900000000000026,123.0,450.0,7.0
8.257301,0.2369,0.25,57.53,0.0131,123.0,450.0,7.0
8.363719,0.2627,0.25,50.11,0.012699999999999989,123.0,450.0,7.0
8.474085,0.24,0.25,56.56,0.010000000000000009,123.0,450.0,7.0
8.580722,0.2544,0.25,52.15,0.004400000000000015,123.0,450.0,7.0
8.687349,0.2469,0.25,54.64,0.0030999999999999917,123.0,450.0,7.0
8.794013,0.2535,0.25,52.75,0.003500000000000003,123.0,450.0,7.0
8.900382,0.2463,0.25,54.71,0.003700000000000009,123.0,450.0,7.0
9.006697,0.2538,0.25,52.66,0.0038000000000000256,123.0,450.0,7.0
9.113512,0.2421,0.25,55.72,0.00789999999999999,123.0,450.0,7.0
9.223596,0.2558,0.25,52.1,0.005800000000000027,123.0,450.0,7.0
9.330281,0.2447,0.25,55.33,0.005299999999999999,123.0,450.0,7.0
9.436797,0.2579,0.25,51.75,0.007900000000000018,123.0,450.0,7.0
9.543127,0.2428,0.25,55.82,0.007200000000000012,123.0,450.0,7.0
9.650214,0.2537,0.25,52.59,0.003699999999999981,123.0,450.0,7.0
9.756343,0.2425,0.25,55.76,0.007500000000000007,123.0,450.0,7.0
9.862718,0.2587,0.25,51.57,0.008699999999999986,123.0,450.0,7.0
9.973159,0.2416,0.25,56.26,0.00839999999999999,123.0,450.0,7.0
10.079793,0.2623,0.25,50.66,0.012299999999999978,123.0,450.0,7.0
10.186466,0.2369,0.25,57.42,0.0131,123.0,450.0,7.0
10.292871,0.2567,0.25,51.74,0.006699999999999984,123.0,450.0,7.0
10.399295,0.2458,0.25,55.28,0.004200000000000009,123.0,450.0,7.0
10.506054,0.2545,0.25,52.7,0.004500000000000004,123.0,450.0,7.0
10.612239,0.2505,0.25,54.0,0.0005000000000000004,123.0,450.0,7.0
10.722682,0.2451,0.25,54.99,0.004899999999999988,123.0,450.0,7.0
10.82923,0.2511,0.25,53.45,0.0010999999999999899,123.0,450.0,7.0
10.935755,0.2485,0.25,54.42,0.0015000000000000013,123.0,450.0,7.0
11.042274,0.2548,0.25,52.83,0.0048000000000000265,123.0,450.0,7.0
11.185775,0.2478,0.25,54.57,0.0022000000000000075,123.0,450.0,7.0
11.292051,0.2498,0.25,53.87,0.00020000000000000573,123.0,450.0,7.0
11.402706,0.2514,0.25,53.63,0.0014000000000000123,123.0,450.0,7.0
11.509067,0.2449,0.25,55.2,0.005099999999999993,123.0,450.0,7.0
11.615911,0.2584,0.25,51.84,0.008400000000000019,123.0,450.0,7.0
11.722117,0.2448,0.25,55.53,0.00520000000000001,123.0,450.0,7.0
11.828745,0.2535,0.25,52.83,0.003500000000000003,123.0,450.0,7.0
11.935196,0.2466,0.25,54.87,0.0033999999999999864,123.0,450.0,7.0
12.041698,0.2479,0.25,54.26,0.0020999999999999908,123.0,450.0,7.0
12.152194,0.2551,0.25,52.75,0.005099999999999993,123.0,450.0,7.0
12.258653,0.2477,0.25,54.72,0.0022999999999999965,123.0,450.0,7.0
12.365331,0.2536,0.25,52.96,0.003599999999999992,123.0,450.0,7.0
12.471689,0.2449,0.25,55.22,0.005099999999999993,123.0,450.0,7.0
