Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.112772,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.219077,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.325895,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.432395,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.538726,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.645747,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.751739,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.85805,0.0,0.0,0.0,0.0,100.0,450.0,7.0
1.960763,0.0,0.0,0.0,0.0,100.0,450.0,7.0
2.067083,0.0,0.0,0.0,0.0,100.0,450.0,7.0
2.226771,0.0,0.25,53.38,0.25,100.0,450.0,7.0
2.33345,0.2064,0.25,9.41,0.0436,100.0,450.0,7.0
2.439922,0.0623,0.25,55.68,0.1877,100.0,450.0,7.0
2.550311,0.2165,0.25,22.26,0.0335,100.0,450.0,7.0
2.656802,0.1225,0.25,54.03,0.1275,100.0,450.0,7.0
2.763739,0.2284,0.25,31.41,0.021600000000000008,100.0,450.0,7.0
2.869661,0.1616,0.25,53.65,0.0884,100.0,450.0,7.0
2.976432,0.2305,0.25,38.86,0.01949999999999999,100.0,450.0,7.0
3.083595,0.1902,0.25,52.88,0.05979999999999999,100.0,450.0,7.0
3.189221,0.2301,0.25,44.61,0.0199,100.0,450.0,7.0
3.299878,0.2108,0.25,52.28,0.03920000000000001,100.0,450.0,7.0
3.406352,0.2349,0.25,47.76,0.015100000000000002,100.0,450.0,7.0
3.512943,0.2268,0.25,51.78,0.0232,100.0,450.0,7.0
3.619747,0.239,0.25,49.75,0.01100000000000001,100.0,450.0,7.0
3.725869,0.2332,0.25,52.33,0.01680000000000001,100.0,450.0,7.0
3.83227,0.2407,0.25,51.14,0.009300000000000003,100.0,450.0,7.0
3.938921,0.2386,0.25,52.54,0.011399999999999993,100.0,450.0,7.0
4.049137,0.2453,0.25,51.51,0.00470000000000001,100.0,450.0,7.0
4.155866,0.2433,0.25,52.61,0.0067000000000000115,100.0,450.0,7.0
4.262441,0.2464,0.25,52.14,0.003599999999999992,100.0,450.0,7.0
4.369049,0.2431,0.25,53.23,0.0068999999999999895,100.0,450.0,7.0
4.475343,0.2501,0.25,51.85,9.999999999998899e-05,100.0,450.0,7.0
4.581747,0.2402,0.25,54.42,0.009800000000000003,100.0,450.0,7.0
4.688303,0.2573,0.25,50.58,0.007299999999999973,100.0,450.0,7.0
4.798922,0.2375,0.25,55.58,0.012500000000000011,100.0,450.0,7.0
4.905306,0.2552,0.25,51.13,0.005199999999999982,100.0,450.0,7.0
5.011983,0.2425,0.25,54.74,0.007500000000000007,100.0,450.0,7.0
5.11849,0.2521,0.25,52.22,0.0020999999999999908,100.0,450.0,7.0
5.224878,0.2496,0.25,53.28,0.00040000000000001146,100.0,450.0,7.0
5.331338,0.252,0.25,52.63,0.0020000000000000018,100.0,450.0,7.0
5.438111,0.2459,0.25,53.99,0.0040999999999999925,100.0,450.0,7.0
5.548371,0.2517,0.25,52.55,0.0016999999999999793,100.0,450.0,7.0
5.654919,0.2429,0.25,54.73,0.007099999999999995,100.0,450.0,7.0
5.761567,0.257,0.25,51.49,0.007000000000000006,100.0,450.0,7.0
5.867765,0.2434,0.25,54.97,0.006599999999999995,100.0,450.0,7.0
5.974588,0.2536,0.25,52.24,0.003599999999999992,100.0,450.0,7.0
6.117794,0.2448,0.25,54.55,0.00520000000000001,100.0,450.0,7.0
6.224477,0.2548,0.25,52.22,0.0048000000000000265,100.0,450.0,7.0
6.334763,0.2462,0.25,54.51,0.003799999999999998,100.0,450.0,7.0
6.441239,0.2558,0.25,52.07,0.005800000000000027,100.0,450.0,7.0
6.547838,0.2486,0.25,53.95,0.0014000000000000123,100.0,450.0,7.0
6.654247,0.249,0.25,53.47,0.0010000000000000009,100.0,450.0,7.0
6.760884,0.2478,0.25,53.79,0.0022000000000000075,100.0,450.0,7.0
