Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.111809,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.218366,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.320865,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.427225,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.53376,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.640294,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.746757,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.853341,0.0,0.0,0.0,0.0,170.0,375.0,2.0
1.959882,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.066076,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.172585,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.275022,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.381605,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.488133,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.594738,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.70108,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.807481,0.0,0.0,0.0,0.0,170.0,375.0,2.0
2.914146,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.02039,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.126901,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.229388,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.335777,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.442468,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.548957,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.655204,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.761799,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.868385,0.0,0.0,0.0,0.0,170.0,375.0,2.0
3.97477,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.081163,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.183681,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.290235,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.396777,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.503266,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.609535,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.716123,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.822543,0.0,0.0,0.0,0.0,170.0,375.0,2.0
4.929154,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.035522,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.13807,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.244451,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.351017,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.457376,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.563863,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.670378,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.776808,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.88332,0.0,0.0,0.0,0.0,170.0,375.0,2.0
5.985815,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.092247,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.199118,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.305203,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.411842,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.518352,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.624701,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.731118,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.838198,0.0,0.0,0.0,0.0,170.0,375.0,2.0
6.940201,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.046625,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.153051,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.259568,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.36622,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.472647,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.579263,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.685473,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.792017,0.0,0.0,0.0,0.0,170.0,375.0,2.0
7.895405,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.00089,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.107485,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.213998,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.320496,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.426947,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.533332,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.639812,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.74632,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.848756,0.0,0.0,0.0,0.0,170.0,375.0,2.0
8.955335,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.061858,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.16823,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.27495,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.381189,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.487824,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.594304,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.700688,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.803101,0.0,0.0,0.0,0.0,170.0,375.0,2.0
9.909679,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.016218,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.122681,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.229237,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.33575,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.44193,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.548434,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.651039,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.757649,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.863893,0.0,0.0,0.0,0.0,170.0,375.0,2.0
10.970599,0.0,0.0,0.0,0.0,170.0,375.0,2.0
11.130258,0.0,0.25,60.55,0.25,170.0,375.0,2.0
11.2775,0.2066,0.25,21.8,0.043399999999999994,170.0,375.0,2.0
11.383945,0.1044,0.25,49.76,0.1456,170.0,375.0,2.0
11.490564,0.1697,0.25,38.81,0.08030000000000001,170.0,375.0,2.0
11.596975,0.1564,0.25,46.25,0.09359999999999999,170.0,375.0,2.0
11.703522,0.1687,0.25,46.97,0.08130000000000001,170.0,375.0,2.0
11.810216,0.1736,0.25,49.31,0.0764,170.0,375.0,2.0
11.916543,0.1818,0.25,50.62,0.06820000000000001,170.0,375.0,2.0
12.023074,0.1884,0.25,52.0,0.06159999999999999,170.0,375.0,2.0
12.133623,0.1922,0.25,53.72,0.05779999999999999,170.0,375.0,2.0
12.240232,0.1948,0.25,55.52,0.0552,170.0,375.0,2.0
12.346538,0.1969,0.25,57.3,0.05310000000000001,170.0,375.0,2.0
12.452969,0.197,0.25,59.45,0.05299999999999999,170.0,375.0,2.0
12.559653,0.2004,0.25,60.81,0.049600000000000005,170.0,375.0,2.0
12.666149,0.2101,0.25,60.63,0.03989999999999999,170.0,375.0,2.0
12.772695,0.2076,0.25,63.01,0.04239999999999999,170.0,375.0,2.0
12.883022,0.2181,0.25,62.26,0.03190000000000001,170.0,375.0,2.0
12.989683,0.2153,0.25,64.38,0.03470000000000001,170.0,375.0,2.0
13.096242,0.218,0.25,65.09,0.032,170.0,375.0,2.0
13.202656,0.2187,0.25,66.27,0.031299999999999994,170.0,375.0,2.0
13.309307,0.2242,0.25,66.28,0.02579999999999999,170.0,375.0,2.0
13.415748,0.2243,0.25,67.39,0.0257,170.0,375.0,2.0
13.522136,0.2311,0.25,66.87,0.0189,170.0,375.0,2.0
13.632518,0.2222,0.25,69.79,0.02779999999999999,170.0,375.0,2.0
13.73911,0.2311,0.25,68.71,0.0189,170.0,375.0,2.0
13.845616,0.2242,0.25,71.23,0.02579999999999999,170.0,375.0,2.0
13.952155,0.2343,0.25,69.81,0.015699999999999992,170.0,375.0,2.0
14.058557,0.2347,0.25,70.55,0.015300000000000008,170.0,375.0,2.0
14.165125,0.2335,0.25,71.45,0.016499999999999987,170.0,375.0,2.0
14.271666,0.2342,0.25,71.93,0.01580000000000001,170.0,375.0,2.0
14.382114,0.2343,0.25,72.54,0.015699999999999992,170.0,375.0,2.0
14.488577,0.2305,0.25,74.05,0.01949999999999999,170.0,375.0,2.0
14.595065,0.2419,0.25,72.15,0.008099999999999996,170.0,375.0,2.0
14.701646,0.2353,0.25,74.2,0.01469999999999999,170.0,375.0,2.0
14.808327,0.2424,0.25,73.05,0.007599999999999996,170.0,375.0,2.0
14.914704,0.2329,0.25,75.67,0.017100000000000004,170.0,375.0,2.0
15.02113,0.2365,0.25,75.35,0.013500000000000012,170.0,375.0,2.0
15.131702,0.2383,0.25,75.54,0.011699999999999988,170.0,375.0,2.0
15.238119,0.2404,0.25,75.57,0.009599999999999997,170.0,375.0,2.0
15.344637,0.2375,0.25,76.65,0.012500000000000011,170.0,375.0,2.0
15.451217,0.239,0.25,76.77,0.01100000000000001,170.0,375.0,2.0
15.557557,0.2346,0.25,78.24,0.015399999999999997,170.0,375.0,2.0
15.664142,0.2339,0.25,78.94,0.016100000000000003,170.0,375.0,2.0
15.770878,0.238,0.25,78.64,0.01200000000000001,170.0,375.0,2.0
15.881094,0.2358,0.25,79.7,0.01419999999999999,170.0,375.0,2.0
15.987677,0.2411,0.25,79.01,0.008899999999999991,170.0,375.0,2.0
16.094232,0.2328,0.25,81.38,0.017199999999999993,170.0,375.0,2.0
16.200583,0.2392,0.25,80.45,0.010800000000000004,170.0,375.0,2.0
16.344131,0.2327,0.25,82.69,0.01730000000000001,170.0,375.0,2.0
16.450749,0.2414,0.25,81.3,0.008599999999999997,170.0,375.0,2.0
16.561067,0.2392,0.25,82.32,0.010800000000000004,170.0,375.0,2.0
16.667535,0.2423,0.25,82.01,0.007700000000000012,170.0,375.0,2.0
16.774095,0.2338,0.25,84.31,0.016199999999999992,170.0,375.0,2.0
16.880619,0.2387,0.25,83.69,0.011300000000000004,170.0,375.0,2.0
16.987254,0.239,0.25,84.18,0.01100000000000001,170.0,375.0,2.0
17.093489,0.2425,0.25,83.81,0.007500000000000007,170.0,375.0,2.0
17.200171,0.2403,0.25,84.69,0.009699999999999986,170.0,375.0,2.0
17.306757,0.2389,0.25,85.36,0.011099999999999999,170.0,375.0,2.0
17.417084,0.2359,0.25,86.47,0.014100000000000001,170.0,375.0,2.0
17.523617,0.242,0.25,85.57,0.008000000000000007,170.0,375.0,2.0
17.63015,0.2389,0.25,86.72,0.011099999999999999,170.0,375.0,2.0
17.736841,0.2425,0.25,86.29,0.007500000000000007,170.0,375.0,2.0
17.843302,0.2399,0.25,87.24,0.010099999999999998,170.0,375.0,2.0
17.949659,0.2382,0.25,87.99,0.011800000000000005,170.0,375.0,2.0
18.056108,0.2362,0.25,88.89,0.013800000000000007,170.0,375.0,2.0
18.166589,0.2409,0.25,88.33,0.009099999999999997,170.0,375.0,2.0
18.273197,0.2399,0.25,89.02,0.010099999999999998,170.0,375.0,2.0
18.379614,0.2452,0.25,88.2,0.004799999999999999,170.0,375.0,2.0
