Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.114619,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.220444,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.326764,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.433301,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.535638,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.642078,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.748679,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.855181,0.0,0.0,0.0,0.0,130.0,15.0,22.0
1.962695,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.06804,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.174522,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.280991,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.387497,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.490036,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.596447,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.703717,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.809427,0.0,0.0,0.0,0.0,130.0,15.0,22.0
2.916055,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.022493,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.12905,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.23636,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.341901,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.444393,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.550776,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.657266,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.764221,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.870194,0.0,0.0,0.0,0.0,130.0,15.0,22.0
3.976667,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.083339,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.189589,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.295997,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.398715,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.505131,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.611713,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.718067,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.824503,0.0,0.0,0.0,0.0,130.0,15.0,22.0
4.93106,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.03749,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.144031,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.250619,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.352908,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.459486,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.565984,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.672497,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.779127,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.885332,0.0,0.0,0.0,0.0,130.0,15.0,22.0
5.992037,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.098253,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.200988,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.307242,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.414484,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.520414,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.628644,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.733029,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.83967,0.0,0.0,0.0,0.0,130.0,15.0,22.0
6.946036,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.052524,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.156222,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.261567,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.368089,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.474561,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.581103,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.687355,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.794012,0.0,0.0,0.0,0.0,130.0,15.0,22.0
7.90038,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.006921,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.109391,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.215923,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.322318,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.42877,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.535305,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.641793,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.748187,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.854695,0.0,0.0,0.0,0.0,130.0,15.0,22.0
8.961099,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.063766,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.170098,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.276533,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.383013,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.489647,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.595994,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.702612,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.808954,0.0,0.0,0.0,0.0,130.0,15.0,22.0
9.915595,0.0,0.0,0.0,0.0,130.0,15.0,22.0
10.018139,0.0,0.0,0.0,0.0,130.0,15.0,22.0
