Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.111407,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.21802,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.324231,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.429345,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.533321,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.639828,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.742225,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.848663,0.0,0.0,0.0,0.0,170.0,40.0,6.0
1.954885,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.057703,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.164618,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.266585,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.372993,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.47933,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.581705,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.688175,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.794524,0.0,0.0,0.0,0.0,170.0,40.0,6.0
2.897085,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.003733,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.106256,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.212887,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.318926,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.421799,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.527766,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.634396,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.736917,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.843464,0.0,0.0,0.0,0.0,170.0,40.0,6.0
3.949836,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.052216,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.158816,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.261141,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.367391,0.0,0.0,0.0,0.0,170.0,40.0,6.0
4.473853,0.0,0.0,0.0,0.0,170.0,40.0,6.0
