Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.11235,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.218699,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.325259,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.431754,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.538147,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.644548,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.751213,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.85367,0.0,0.0,0.0,0.0,120.0,450.0,0.4
1.960105,0.0,0.0,0.0,0.0,120.0,450.0,0.4
2.066515,0.0,0.0,0.0,0.0,120.0,450.0,0.4
2.226624,0.0,0.25,47.0,0.25,120.0,450.0,0.4
2.332931,0.1831,0.25,26.91,0.06689999999999999,120.0,450.0,0.4
2.443354,0.136,0.25,38.9,0.11399999999999999,120.0,450.0,0.4
2.54966,0.1682,0.25,38.68,0.08180000000000001,120.0,450.0,0.4
2.656481,0.1774,0.25,41.16,0.0726,120.0,450.0,0.4
2.763017,0.1873,0.25,42.99,0.0627,120.0,450.0,0.4
2.869363,0.1914,0.25,45.34,0.05860000000000001,120.0,450.0,0.4
2.976108,0.2037,0.25,46.09,0.04630000000000001,120.0,450.0,0.4
3.08244,0.2165,0.25,46.15,0.0335,120.0,450.0,0.4
3.192897,0.2134,0.25,48.35,0.036599999999999994,120.0,450.0,0.4
3.299318,0.2256,0.25,47.99,0.024400000000000005,120.0,450.0,0.4
3.405976,0.2175,0.25,50.62,0.0325,120.0,450.0,0.4
3.512345,0.2273,0.25,50.49,0.022699999999999998,120.0,450.0,0.4
3.618926,0.2355,0.25,50.2,0.014500000000000013,120.0,450.0,0.4
3.725284,0.2314,0.25,51.64,0.018600000000000005,120.0,450.0,0.4
3.831858,0.2415,0.25,50.79,0.008500000000000008,120.0,450.0,0.4
3.942314,0.2332,0.25,52.66,0.01680000000000001,120.0,450.0,0.4
4.048855,0.2405,0.25,52.19,0.009500000000000008,120.0,450.0,0.4
4.155407,0.2411,0.25,52.57,0.008899999999999991,120.0,450.0,0.4
4.261797,0.2429,0.25,52.7,0.007099999999999995,120.0,450.0,0.4
4.368249,0.2425,0.25,53.12,0.007500000000000007,120.0,450.0,0.4
4.474915,0.2512,0.25,51.97,0.0011999999999999789,120.0,450.0,0.4
4.581335,0.2381,0.25,54.22,0.011899999999999994,120.0,450.0,0.4
4.691834,0.2514,0.25,52.45,0.0014000000000000123,120.0,450.0,0.4
4.798372,0.2411,0.25,54.21,0.008899999999999991,120.0,450.0,0.4
4.904985,0.2528,0.25,52.59,0.0028000000000000247,120.0,450.0,0.4
5.011432,0.2471,0.25,53.47,0.0029000000000000137,120.0,450.0,0.4
5.117917,0.2475,0.25,53.53,0.0025000000000000022,120.0,450.0,0.4
5.224416,0.247,0.25,53.73,0.0030000000000000027,120.0,450.0,0.4
5.330921,0.2458,0.25,54.08,0.004200000000000009,120.0,450.0,0.4
5.441411,0.2511,0.25,53.37,0.0010999999999999899,120.0,450.0,0.4
5.547909,0.2537,0.25,52.9,0.003699999999999981,120.0,450.0,0.4
5.654469,0.2436,0.25,54.46,0.006399999999999989,120.0,450.0,0.4
5.761005,0.2534,0.25,53.05,0.003400000000000014,120.0,450.0,0.4
5.867445,0.2457,0.25,54.25,0.004299999999999998,120.0,450.0,0.4
5.973986,0.2515,0.25,53.44,0.0015000000000000013,120.0,450.0,0.4
6.121238,0.2496,0.25,53.71,0.00040000000000001146,120.0,450.0,0.4
6.2278,0.2515,0.25,53.4,0.0015000000000000013,120.0,450.0,0.4
6.334229,0.2457,0.25,54.33,0.004299999999999998,120.0,450.0,0.4
6.440849,0.2501,0.25,53.76,9.999999999998899e-05,120.0,450.0,0.4
6.547296,0.2485,0.25,54.04,0.0015000000000000013,120.0,450.0,0.4
6.653839,0.254,0.25,53.16,0.0040000000000000036,120.0,450.0,0.4
6.760344,0.2507,0.25,53.56,0.0006999999999999784,120.0,450.0,0.4
6.866805,0.248,0.25,53.98,0.0020000000000000018,120.0,450.0,0.4
6.9772,0.2439,0.25,54.78,0.006099999999999994,120.0,450.0,0.4
7.083757,0.2515,0.25,53.74,0.0015000000000000013,120.0,450.0,0.4
7.190266,0.2472,0.25,54.44,0.002799999999999997,120.0,450.0,0.4
7.296959,0.2533,0.25,53.51,0.003300000000000025,120.0,450.0,0.4
7.403301,0.249,0.25,54.12,0.0010000000000000009,120.0,450.0,0.4
7.510025,0.2508,0.25,53.83,0.0008000000000000229,120.0,450.0,0.4
7.616307,0.2452,0.25,54.77,0.004799999999999999,120.0,450.0,0.4
7.726843,0.2513,0.25,53.93,0.0013000000000000234,120.0,450.0,0.4
7.833422,0.2476,0.25,54.52,0.0024000000000000132,120.0,450.0,0.4
