Tiempo,Velocidad,Setpoint,PWM,Error,KP,KI,KD
1.112492,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.218455,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.324962,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.431488,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.537983,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.640449,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.746959,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.853416,0.0,0.0,0.0,0.0,135.0,450.0,0.7
1.959802,0.0,0.0,0.0,0.0,135.0,450.0,0.7
2.066418,0.0,0.0,0.0,0.0,135.0,450.0,0.7
2.226073,0.0,0.25,51.27,0.25,135.0,450.0,0.7
2.332532,0.1968,0.25,24.8,0.0532,135.0,450.0,0.7
2.439011,0.1303,0.25,41.26,0.1197,135.0,450.0,0.7
2.545479,0.1776,0.25,37.6,0.07239999999999999,135.0,450.0,0.7
2.656152,0.1742,0.25,42.05,0.0758,135.0,450.0,0.7
2.762632,0.1901,0.25,42.67,0.05990000000000001,135.0,450.0,0.7
2.869149,0.1914,0.25,45.41,0.05860000000000001,135.0,450.0,0.7
2.975663,0.2053,0.25,45.63,0.04469999999999999,135.0,450.0,0.7
3.081962,0.2122,0.25,46.54,0.0378,135.0,450.0,0.7
3.188518,0.2134,0.25,48.18,0.036599999999999994,135.0,450.0,0.7
3.295143,0.2247,0.25,47.8,0.02529999999999999,135.0,450.0,0.7
3.405661,0.2176,0.25,50.46,0.03240000000000001,135.0,450.0,0.7
3.511998,0.2274,0.25,50.12,0.02260000000000001,135.0,450.0,0.7
3.618587,0.2368,0.25,49.48,0.01319999999999999,135.0,450.0,0.7
3.725127,0.2294,0.25,51.59,0.020600000000000007,135.0,450.0,0.7
3.831701,0.242,0.25,50.14,0.008000000000000007,135.0,450.0,0.7
3.938158,0.2308,0.25,52.75,0.019199999999999995,135.0,450.0,0.7
4.044558,0.2398,0.25,51.9,0.010199999999999987,135.0,450.0,0.7
4.155019,0.2375,0.25,52.87,0.012500000000000011,135.0,450.0,0.7
4.261674,0.2426,0.25,52.49,0.00739999999999999,135.0,450.0,0.7
4.368183,0.2427,0.25,52.86,0.007300000000000001,135.0,450.0,0.7
4.47463,0.2475,0.25,52.31,0.0025000000000000022,135.0,450.0,0.7
4.581257,0.241,0.25,53.7,0.009000000000000008,135.0,450.0,0.7
4.687688,0.2479,0.25,52.77,0.0020999999999999908,135.0,450.0,0.7
4.794348,0.2408,0.25,54.28,0.009200000000000014,135.0,450.0,0.7
4.90469,0.2534,0.25,52.28,0.003400000000000014,135.0,450.0,0.7
5.0113,0.2472,0.25,53.37,0.002799999999999997,135.0,450.0,0.7
5.117754,0.2479,0.25,53.33,0.0020999999999999908,135.0,450.0,0.7
5.22418,0.2467,0.25,53.67,0.0032999999999999974,135.0,450.0,0.7
5.330721,0.2469,0.25,53.78,0.0030999999999999917,135.0,450.0,0.7
5.437147,0.2474,0.25,53.84,0.002599999999999991,135.0,450.0,0.7
5.543815,0.2527,0.25,52.97,0.00269999999999998,135.0,450.0,0.7
5.65411,0.2431,0.25,54.7,0.0068999999999999895,135.0,450.0,0.7
5.760655,0.2537,0.25,52.96,0.003699999999999981,135.0,450.0,0.7
5.867179,0.2418,0.25,55.1,0.008200000000000013,135.0,450.0,0.7
5.973781,0.255,0.25,52.92,0.0050000000000000044,135.0,450.0,0.7
6.117242,0.2461,0.25,54.5,0.003899999999999987,135.0,450.0,0.7
6.223684,0.2546,0.25,53.03,0.004599999999999993,135.0,450.0,0.7
6.333997,0.2461,0.25,54.49,0.003899999999999987,135.0,450.0,0.7
6.440588,0.2503,0.25,53.82,0.00030000000000002247,135.0,450.0,0.7
6.54704,0.2495,0.25,53.98,0.0005000000000000004,135.0,450.0,0.7
6.653546,0.25,0.25,53.91,0.0,135.0,450.0,0.7
6.760155,0.2496,0.25,53.99,0.00040000000000001146,135.0,450.0,0.7
6.866506,0.2479,0.25,54.32,0.0020999999999999908,135.0,450.0,0.7
6.973311,0.2474,0.25,54.52,0.002599999999999991,135.0,450.0,0.7
7.079855,0.2538,0.25,53.41,0.0038000000000000256,135.0,450.0,0.7
7.190126,0.2474,0.25,54.5,0.002599999999999991,135.0,450.0,0.7
7.296836,0.2541,0.25,53.3,0.0040999999999999925,135.0,450.0,0.7
7.403418,0.2483,0.25,54.26,0.001700000000000007,135.0,450.0,0.7
